url_length,num_dots,has_https,has_ip,num_subdirs,num_params,suspicious_words,tld,special_char_count,digits_count,entropy,label
114,5,0,1,7,0,0,144,6,31,4.814666476695159,1
64,1,1,0,5,2,0,309,5,2,4.652518266288633,1
75,4,0,1,7,0,0,144,6,29,4.696650565385971,1
40,3,1,0,3,0,0,309,2,0,4.168453957701922,1
33,4,0,1,3,0,0,243,0,15,3.809397528383803,1
160,4,0,1,14,0,0,117,18,37,5.200857158478222,1
39,1,1,0,5,1,0,447,1,0,4.262984193710269,1
34,3,1,0,3,0,0,469,1,3,4.2339466645252255,1
139,4,0,1,10,0,0,117,18,32,5.177073473361788,1
33,4,0,1,3,0,0,95,0,15,3.83910813418217,1
170,4,0,1,15,0,0,117,18,43,5.126623491292169,1
52,4,0,1,4,0,0,253,0,12,4.382568083276077,1
78,2,0,0,4,0,0,309,2,1,4.321626219797184,1
38,3,1,0,3,0,0,469,0,11,4.411758105264182,1
26,2,1,0,3,0,0,263,0,4,4.103909910282364,1
29,2,1,0,3,0,0,263,0,0,3.6209360647507713,1
17,1,0,0,0,0,0,309,0,0,3.381580488309163,0
8,1,0,0,0,0,0,309,0,2,3.0,0
61,3,1,0,3,0,0,319,1,23,4.664206502051716,1
50,4,0,1,5,0,0,183,0,12,4.456174630069642,1
28,3,0,1,3,0,0,142,0,15,3.824862957617357,1
41,3,1,0,3,1,0,469,1,5,4.491459931341817,1
44,4,0,1,4,0,0,41,0,12,4.288754913993503,1
43,3,1,0,3,1,0,469,1,6,4.518833359152008,1
28,3,0,1,3,0,0,112,0,15,3.726474118254376,1
43,4,0,1,4,0,0,240,0,11,4.181851382508448,1
36,3,1,0,3,0,0,469,2,9,4.162573265150912,1
69,2,0,0,4,0,0,309,1,1,4.267197284739606,1
39,3,1,0,3,1,0,469,1,3,4.243628103911205,1
42,4,1,1,4,0,0,187,0,16,4.290777839290893,1
92,4,0,1,4,0,0,226,0,47,4.409500278382464,1
31,4,0,1,3,0,0,222,1,14,3.8890495359141695,1
32,4,0,1,3,0,0,107,0,12,4.077819531114783,1
58,4,0,1,3,0,0,19,0,31,4.168097056018178,1
170,4,0,1,16,0,0,117,18,39,5.143088086988568,1
41,4,0,0,3,0,0,438,0,0,3.771709321480184,1
33,4,0,1,3,0,0,133,0,15,4.12728313431329,1
129,2,1,0,6,3,0,309,4,14,5.1831124802568205,1
44,4,0,1,4,0,0,30,0,14,4.11807820934971,1
36,2,1,0,3,0,0,309,0,0,4.127986806877675,1
80,2,1,0,3,2,0,309,2,7,5.415311532225103,1
33,4,0,1,3,0,1,56,0,11,4.043801694853791,1
34,4,0,1,3,0,0,172,0,14,3.90320806164768,1
175,2,1,0,7,3,0,309,5,17,5.617828112903862,1
24,1,1,0,3,0,0,391,0,1,3.8553885422075336,1
24,1,1,0,3,0,0,391,1,1,3.6053885422075336,1
79,2,1,0,5,0,0,309,4,9,5.186833520866628,1
34,4,0,1,3,0,0,97,0,16,3.735281416219837,1
29,3,0,1,3,0,0,18,0,16,3.5554141844097327,1
32,2,0,0,3,0,0,309,1,5,4.351409765557392,1
129,5,1,1,10,0,0,112,7,25,5.03848419163954,1
30,2,1,0,3,0,0,469,0,3,4.2817276788697365,1
95,4,0,1,7,0,1,185,4,22,4.885064950980303,1
21,1,1,0,3,0,0,501,1,2,3.7849418274376414,1
70,4,0,1,8,0,0,117,1,25,4.407206767745191,1
33,4,0,1,3,0,0,128,0,15,3.76062054430996,1
34,2,0,0,4,0,0,296,0,0,3.829966150010237,1
80,2,1,0,3,2,0,309,2,9,5.166882744963512,1
45,3,1,0,3,0,0,457,1,2,4.591201429374546,1
39,3,1,0,3,1,0,469,2,6,4.31682689807206,1
26,3,0,1,3,0,0,184,0,9,4.026986833359287,1
218,7,0,1,9,0,0,185,23,72,4.770385623281301,1
43,2,0,0,4,0,0,504,0,0,3.747641278716423,1
48,2,1,0,5,0,0,309,0,2,4.2801876989901,1
33,4,0,1,3,0,0,126,0,15,4.028946391954607,1
34,2,1,0,3,0,0,469,1,4,4.314972767530033,1
181,4,0,1,17,0,0,117,17,39,5.15225842534271,1
103,3,1,0,3,2,0,319,5,28,5.021479052195754,1
29,1,1,0,3,0,0,280,1,0,3.784897702756408,1
91,4,0,1,4,0,0,242,0,47,4.27830157654542,1
71,2,0,0,4,0,0,374,0,1,4.317492945530732,1
174,2,1,0,7,3,0,309,4,24,5.509337796987893,1
30,3,0,1,3,0,0,10,0,17,3.647742678581274,1
40,4,0,1,4,0,0,185,0,10,4.153055907333276,1
79,4,0,1,7,0,0,150,6,29,4.602761249346676,1
124,4,0,1,9,0,0,117,13,30,5.080334415450508,1
171,4,0,1,16,0,0,117,18,39,5.148953193746184,1
123,4,1,0,6,0,0,309,5,32,4.624334559831159,1
78,3,1,0,6,0,0,309,1,0,4.273200816291081,1
181,3,1,0,7,4,0,309,10,24,5.565181386416705,1
26,3,0,1,3,0,0,11,0,12,3.8150724101159432,1
41,2,1,0,3,1,0,469,1,2,4.317815651371969,1
26,1,0,0,3,0,0,309,1,0,4.026986833359287,1
181,3,1,0,7,4,0,309,7,17,5.491613681576335,1
41,4,0,1,4,0,0,180,0,9,4.198777004512548,1
28,3,0,1,3,0,0,225,0,15,3.86933126111152,1
74,5,1,0,6,1,0,319,4,5,4.511846488023792,1
24,3,0,1,3,0,0,221,0,9,3.823934896284056,1
84,4,0,1,7,0,0,150,6,27,4.780411584489978,1
26,3,0,1,3,0,0,73,0,12,3.709115198494272,1
178,3,1,0,7,4,0,309,7,16,5.5916401396023305,1
42,4,0,1,3,0,0,196,0,15,4.097923899526372,1
29,3,0,1,3,0,0,118,0,16,3.6335059949783672,1
193,4,0,1,10,0,0,185,16,50,5.034152577682761,1
27,2,1,0,3,0,0,319,0,2,4.106377316818026,1
17,1,0,0,0,0,0,309,0,3,3.7345216647797512,0
35,2,1,0,3,0,0,263,1,0,4.207435516759526,1
70,2,0,0,4,0,0,309,1,5,4.46992618953895,1
36,4,0,1,3,0,0,251,0,15,3.974937501201927,1
32,4,0,1,3,0,0,162,0,14,3.991729296672175,1
30,2,1,0,3,0,0,309,0,10,4.164735178725505,1
42,2,1,0,3,0,0,309,1,5,4.3383968869099405,1
41,3,1,0,3,1,0,469,3,5,4.600977614163111,1
30,1,1,0,4,0,0,309,0,0,3.7735572622751854,1
175,2,1,0,7,3,0,309,7,21,5.649512163807668,1
41,3,1,0,3,0,0,308,2,0,4.405855662943599,1
25,3,0,1,3,0,0,22,0,10,3.863465189601647,1
34,4,0,1,3,0,0,84,0,13,4.101881223476018,1
22,3,0,1,3,0,0,177,0,10,3.390805482076982,1
32,4,0,1,3,0,0,200,0,14,3.929229296672175,1
43,3,1,0,4,0,0,530,1,0,4.23128619690549,1
34,4,0,1,3,0,0,157,0,16,4.079678649882975,1
32,3,0,1,3,0,0,77,1,11,4.241729296672175,1
29,3,0,1,3,0,0,13,0,16,3.65041030517399,1
30,4,0,1,3,0,0,179,0,10,4.2817276788697365,1
89,4,0,1,4,0,0,178,0,45,4.315206821409791,1
84,4,0,1,4,0,0,161,0,61,3.09679375036682,1
38,3,1,0,3,0,0,438,0,2,4.095968631579972,1
48,4,0,1,3,0,0,188,1,15,4.363521032323433,1
28,3,0,1,3,0,0,16,0,15,3.4991695476615083,1
28,3,0,1,3,0,0,154,0,15,3.699513850319966,1
129,3,1,0,3,0,0,319,1,73,4.64570940963072,1
33,4,0,1,3,0,1,221,0,11,4.043801694853791,1
73,3,1,0,3,1,0,319,2,18,4.75098123778882,1
35,5,0,1,3,0,0,119,2,11,4.240156860408859,1
34,4,0,1,3,0,0,27,0,16,3.995715327169053,1
62,3,1,0,3,0,0,319,1,24,4.629374286396268,1
30,3,0,1,3,0,0,170,0,17,3.789898095464288,1
32,2,1,0,2,0,0,309,1,6,4.226409765557392,1
30,4,0,1,3,0,0,77,0,12,4.056564762130955,1
175,2,1,0,7,3,0,309,6,17,5.520110060988996,1
31,2,1,0,3,0,1,309,0,0,4.284683810317086,1
26,3,0,1,3,0,0,132,0,12,4.026986833359287,1
61,2,1,0,5,0,0,309,3,2,4.332377404999484,1
29,3,0,1,4,0,0,130,0,10,3.952302977662385,1
82,2,0,0,4,0,0,309,3,5,4.493505127417582,1
35,2,1,0,3,0,0,309,0,0,4.036006945330954,1
56,4,0,1,6,0,0,180,0,20,4.56835352946378,1
35,4,0,1,3,0,0,175,0,17,3.8617250747563854,1
29,4,0,1,3,0,0,246,0,11,3.9093680639438846,1
70,4,1,1,8,0,0,152,0,15,4.491723152900813,1
31,1,1,0,3,1,0,309,1,1,4.1313003425053605,1
42,2,1,0,4,0,0,309,0,15,4.347691161328112,1
41,2,0,0,4,0,0,305,0,7,4.324270834457101,1
159,4,0,1,9,0,0,185,11,38,5.071130787486826,1
29,4,0,1,3,0,0,62,0,12,4.047299098426643,1
46,4,0,1,8,0,0,41,0,22,3.759186750432444,1
47,4,0,1,4,0,0,143,1,10,4.400021564305501,1
25,3,0,1,3,0,0,21,0,11,3.5932696895151084,1
30,3,0,1,3,0,0,8,0,17,3.555913095175825,1
30,3,0,1,3,0,0,59,0,17,3.869576746316394,1
35,1,0,0,4,0,0,360,0,0,4.171860873964197,1
61,4,0,1,4,0,0,116,1,18,4.983615411156045,1
131,2,1,0,7,0,0,309,1,14,5.432806472119499,1
156,3,1,0,6,5,0,309,8,13,5.255464974450009,1
27,3,0,1,3,0,0,207,0,14,3.559900001923083,1
36,4,0,1,3,0,0,115,0,15,4.204511459715549,1
103,2,1,0,3,3,0,318,4,17,5.025987726435658,1
84,2,1,0,6,0,0,309,0,12,5.26846470856557,1
15,2,0,0,0,0,0,309,0,0,3.506890595608519,0
33,4,0,1,3,0,0,26,0,12,4.150158513166728,1
98,3,1,0,7,0,0,309,4,21,4.860328054020938,1
34,4,0,1,3,0,0,45,0,16,3.947613208833767,1
39,4,1,1,4,0,0,0,0,13,4.147850219462241,1
39,2,1,0,3,0,0,309,2,8,4.355539077670187,1
167,2,1,0,7,3,0,309,10,15,5.574954947071766,1
81,4,0,1,7,0,0,60,5,17,4.801020337278524,1
101,5,0,1,10,0,0,232,6,11,5.01962522608141,1
57,2,1,0,5,1,0,309,1,10,4.830795005765378,1
129,4,1,1,10,0,1,112,7,28,5.031208176047449,1
47,4,0,1,5,0,0,143,0,16,4.150883139953444,1
146,3,1,0,6,4,0,309,6,12,5.249718586795434,1
34,4,0,1,3,0,0,74,0,16,3.962031591059445,1
31,4,0,1,3,0,0,98,0,17,3.514545004480724,1
81,2,0,0,4,0,0,374,3,5,4.502060542572064,1
45,5,0,1,4,0,0,77,0,13,4.489199419023814,1
38,2,1,0,4,0,0,309,0,3,4.4385883686498095,1
181,3,1,0,7,4,0,309,10,23,5.586003082542769,1
90,3,0,0,8,0,0,309,2,13,4.77063236943429,1
190,3,1,0,7,4,0,309,6,19,5.504640346046124,1
65,4,0,1,5,0,0,150,0,35,3.879329644051699,1
53,2,1,0,3,0,0,309,0,5,4.382935312768025,1
23,1,1,0,2,0,0,309,0,0,4.001822825622231,1
39,1,1,0,3,0,0,309,0,0,3.852727783453858,1
108,4,0,1,4,0,0,216,0,60,3.7606567729030536,1
31,5,0,1,3,0,0,180,2,10,3.885828069136432,1
34,4,0,1,3,0,0,22,0,16,3.9176264438733583,1
118,4,0,1,15,0,0,180,2,15,4.82285330952947,1
37,3,1,0,4,0,0,443,0,0,3.979459446593087,1
18,1,0,0,2,0,0,309,0,0,3.836591668108978,1
29,3,1,0,3,0,0,269,0,0,3.745406425938248,1
35,2,1,0,3,0,0,469,0,1,4.243010159554856,1
32,3,0,0,3,0,0,519,0,1,3.9414280318460246,1
29,4,0,1,3,0,0,230,0,11,3.840402546702505,1
84,4,0,1,6,0,0,150,8,23,4.63290730442375,1
43,2,0,0,4,0,0,305,0,7,4.2549966622230215,1
32,3,0,1,4,0,0,30,0,13,4.179229296672175,1
28,3,0,1,3,0,0,201,0,15,3.5296964395284136,1
45,2,0,0,4,0,0,373,0,14,3.9857544849781785,1
40,2,1,0,3,0,1,309,2,7,4.546439344671016,1
115,4,0,1,7,0,0,185,5,24,5.088574456767402,1
68,4,0,1,6,0,0,54,0,13,4.427638996535366,1
189,3,1,0,7,4,0,309,8,18,5.58970710350294,1
54,2,1,0,3,0,0,469,0,21,4.4912054473944405,1
89,4,0,1,4,0,0,226,0,45,4.34616061356893,1
62,4,0,1,6,0,0,40,1,14,4.223547520932878,1
60,4,0,1,6,0,0,126,1,22,4.51506101220307,1
69,2,1,0,8,0,0,309,0,0,4.208617443302795,1
25,2,0,0,3,0,0,318,0,1,3.943465189601647,1
38,4,0,1,4,0,0,108,0,15,4.208196592277087,1
42,3,1,0,3,1,0,469,1,7,4.58816414871168,1
24,3,0,1,3,0,0,20,0,12,3.5220552088742005,1
36,3,1,0,3,0,0,469,0,8,4.350209029099897,1
27,3,0,1,3,0,0,140,0,14,3.500283688055053,1
425,3,0,0,3,3,0,309,6,38,5.588833828935659,1
28,3,0,1,3,0,0,62,0,15,3.672553582385557,1
146,3,1,0,6,4,0,309,4,12,5.199568652674597,1
43,2,1,0,3,0,0,263,3,3,4.268719696310997,1
29,3,0,1,3,0,0,63,0,16,3.762310736133871,1
30,3,0,1,3,0,0,154,0,17,3.619250912838829,1
24,2,1,0,3,0,0,524,0,4,3.938721875540867,1
44,4,1,1,5,0,0,252,0,14,4.235015641798042,1
178,3,1,0,7,4,0,309,9,18,5.654238471428555,1
57,4,0,1,6,0,0,185,0,14,4.551845277170814,1
52,2,1,0,3,0,0,309,2,4,4.199687794731328,1
75,2,0,0,4,0,0,374,1,3,4.40069073901849,1
33,4,0,1,3,0,0,230,0,15,3.919563347274704,1
44,4,0,1,4,0,0,195,0,23,3.805022811376588,1
70,2,0,0,4,0,0,360,1,2,4.305830654995769,1
190,3,1,0,7,4,0,309,10,19,5.567165561342149,1
42,3,1,0,3,1,0,469,2,5,4.52257158913636,1
34,4,0,1,3,0,0,33,0,16,3.984234164652488,1
60,3,1,0,3,0,0,319,1,19,4.483822629187616,1
33,2,1,0,3,0,0,469,0,2,3.98319563424773,1
167,2,1,0,7,3,0,309,7,17,5.594118431913257,1
40,2,1,0,3,0,0,309,1,1,4.087326145256009,1
77,4,0,1,8,0,0,227,0,29,4.74630074303745,1
28,3,0,1,3,0,0,175,0,15,3.556656707462823,1
34,2,1,0,3,0,0,309,0,0,4.337175341123077,1
38,2,1,0,3,0,0,263,3,4,4.221097250057957,1
37,2,0,0,3,0,0,470,2,3,4.195675662809303,1
27,2,1,0,2,0,0,263,0,0,3.9582291686698783,1
155,6,0,1,9,0,0,185,11,46,5.268626690889141,1
39,2,1,0,3,0,0,309,2,1,4.252974975106084,1
31,1,1,0,2,0,0,320,0,0,4.018081793978686,1
35,4,0,1,3,0,0,67,0,17,4.000432302535625,1
35,4,0,1,3,0,0,152,0,17,3.943289445392768,1
88,4,0,0,4,0,0,442,4,12,4.64062352263376,1
33,4,0,1,3,0,0,19,0,15,3.858957286668643,1
40,4,1,1,4,0,0,215,0,14,3.996439344671016,1
21,1,1,0,3,0,0,387,0,0,4.070656113151928,1
71,2,0,0,4,0,0,360,1,2,4.378414466084148,1
28,4,0,1,3,0,0,171,0,11,3.896291529045928,1
175,2,1,0,7,3,0,309,6,22,5.636635142406354,1
33,2,1,0,3,0,0,260,2,0,3.7983512260625822,1
32,2,1,0,3,0,0,263,1,3,4.202819531114783,1
64,2,0,0,4,0,0,440,0,2,4.248232282211645,1
31,4,0,1,3,0,0,212,0,13,3.913400745661378,1
94,2,1,0,4,0,0,477,1,12,4.7652609591416,1
34,4,0,1,4,0,0,204,0,10,4.2639334294856335,1
95,3,0,0,4,0,0,424,1,57,3.623185476204086,1
48,2,1,0,3,0,0,309,0,2,4.209147917027245,1
73,3,1,0,6,0,0,380,2,3,4.486019128127344,1
35,2,1,0,3,0,0,469,0,4,4.11471801682134,1
30,2,1,0,3,0,0,263,0,0,3.989898095464288,1
29,3,0,1,3,0,0,69,0,16,3.7714370294611257,1
184,4,0,1,17,0,0,117,18,38,5.21400805106976,1
117,3,1,0,3,0,0,319,2,71,4.628334070209448,1
42,6,0,1,3,0,0,40,0,24,3.799606637312544,1
39,2,1,0,3,0,0,309,0,2,3.989778500580689,1
47,4,0,1,4,0,0,104,0,28,3.682798033570465,1
20,1,1,0,3,0,0,408,0,0,3.846439344671016,1
30,4,0,1,3,0,0,194,0,10,3.8565647621309536,1
28,3,0,1,3,0,0,21,0,15,3.6959472263874704,1
28,3,0,1,3,0,0,240,0,15,3.6820058147602137,1
30,3,0,1,3,0,0,133,0,17,3.672905595320056,1
28,3,0,1,3,0,0,79,0,15,3.699513850319966,1
192,13,0,1,9,7,2,93,5,42,4.943296364878983,1
33,3,1,0,4,0,0,373,0,0,3.98319563424773,1
52,4,0,1,4,0,0,253,0,12,4.435546689086912,1
30,3,0,1,3,0,0,44,0,14,3.939572261986723,1
29,3,0,1,3,0,0,130,0,16,3.607475391455489,1
175,2,1,0,7,3,0,309,10,18,5.541958756561899,1
34,4,0,1,3,0,0,107,0,16,4.079678649882975,1
60,4,0,1,7,0,0,224,0,12,4.508288146260291,1
43,2,1,0,3,0,0,469,4,4,4.332786847524101,1
27,3,0,1,3,0,0,248,0,14,3.782122224145305,1
62,3,1,0,3,0,0,319,1,23,4.615587948133795,1
28,3,0,1,3,0,0,187,0,15,3.556656707462823,1
145,4,0,1,10,0,0,185,8,37,5.205535819064043,1
33,4,0,1,3,0,0,14,0,15,3.691994407749645,1
175,2,1,0,7,3,0,309,8,18,5.553067360615796,1
47,3,0,0,4,0,0,424,0,17,4.011411723741875,1
33,4,0,1,3,0,0,14,0,15,3.881832665522081,1
39,2,1,0,2,0,0,309,0,0,4.182336834024969,1
46,4,0,1,4,0,0,162,0,25,3.592939449379323,1
28,3,0,1,3,0,0,255,0,15,3.6959472263874704,1
43,3,1,0,3,0,0,309,0,3,4.379298475431077,1
89,4,0,0,4,0,0,442,4,12,4.6077323138217645,1
80,2,1,0,3,2,0,309,2,12,5.250795788990976,1
41,3,1,0,4,1,0,469,1,3,4.366596139176847,1
34,4,0,1,3,0,0,21,0,16,3.85586569475248,1
69,2,0,0,4,0,0,309,0,1,4.40384461702771,1
40,2,1,0,3,0,0,309,0,4,4.415311532225102,1
35,4,0,1,4,0,0,196,0,13,4.0791433740260095,1
39,2,1,0,3,0,0,263,3,0,4.072986513345729,1
69,3,1,0,3,0,0,319,2,31,4.545877501952062,1
167,2,1,0,7,3,0,309,8,16,5.569542748348927,1
81,4,0,1,8,0,0,144,7,29,4.712807411010293,1
59,2,1,0,3,0,0,309,1,7,4.903415294941209,1
39,3,1,0,4,0,0,309,0,0,4.233618885307021,1
46,2,1,0,3,0,1,309,0,1,4.033794020992213,1
28,3,0,1,3,0,0,40,0,15,3.86933126111152,1
85,3,1,0,8,0,0,309,1,3,4.761001125097058,1
28,2,1,0,3,0,0,263,1,0,3.9677201004744993,1
44,2,1,0,5,0,0,309,0,4,4.187291426568272,1
88,4,0,0,4,0,0,442,4,14,4.707488546484744,1
240,3,1,0,3,1,0,309,13,117,4.648234025351012,1
33,4,0,1,3,0,0,195,0,15,3.942438726128142,1
94,4,1,1,9,0,0,112,4,14,5.062270437051731,1
29,3,0,1,3,0,0,200,0,16,3.65041030517399,1
143,4,0,1,11,0,0,117,17,32,5.166733395002822,1
30,3,0,1,3,0,0,32,0,17,3.7232314287976207,1
175,2,1,0,7,3,0,309,6,17,5.600186824117672,1
45,5,0,0,3,0,0,438,0,0,3.97765386327595,1
35,3,0,0,3,0,0,528,0,2,3.9928705166358993,1
46,1,1,0,3,0,0,462,2,10,4.370963042825407,1
53,2,1,0,3,0,0,309,1,14,4.530110200688406,1
91,4,0,1,4,0,0,102,0,46,4.351715735906332,1
27,3,0,1,3,0,0,254,0,14,3.81008102052173,1
33,4,0,1,3,0,0,10,0,15,4.089552452560668,1
43,3,1,0,3,1,0,469,1,9,4.751391498686892,1
149,4,0,1,8,0,0,185,11,42,4.961674369537703,1
111,4,0,1,9,0,0,117,13,30,4.965838812078065,1
28,3,0,1,3,0,0,217,0,15,3.284883833375794,1
33,2,1,0,3,0,0,309,1,0,4.271370634378849,1
40,2,1,0,4,0,0,424,0,3,4.225070520364183,1
30,3,0,1,3,0,0,173,0,17,3.777747162910945,1
79,4,0,1,7,0,0,144,6,29,4.716110849883171,1
64,1,1,0,5,2,0,309,5,2,4.553072516654254,1
75,2,1,0,3,2,0,309,3,22,4.884898856902932,1
25,4,0,1,3,0,0,186,0,9,3.893660689688186,1
33,4,0,1,3,0,0,65,0,15,4.089552452560668,1
23,3,0,1,3,0,0,107,0,12,3.642489673166126,1
32,4,0,1,3,0,0,192,0,14,3.679229296672175,1
32,4,0,1,3,0,0,208,0,14,3.8011085007312415,1
32,4,0,1,3,0,0,249,0,14,4.054229296672175,1
47,2,1,0,3,0,0,309,0,0,4.258974958282295,1
108,3,1,0,7,0,0,309,4,17,4.669292241394127,1
32,3,0,1,3,0,0,100,0,16,3.7806390622295662,1
43,4,0,1,4,0,0,133,0,12,4.385453417442482,1
30,3,0,1,3,0,0,53,0,17,3.7362434129830606,1
27,3,0,1,3,0,0,27,0,14,3.578056483244308,1
44,2,1,0,3,0,0,309,0,0,4.058323880188557,1
119,2,1,0,3,4,0,309,9,35,5.391725146159892,1
37,4,0,1,4,0,0,138,0,12,4.107969919624532,1
39,3,1,0,3,1,0,469,1,4,4.643875295563431,1
84,2,0,0,4,0,0,309,2,1,4.396615977852746,1
44,4,0,1,4,0,0,124,0,12,4.305911448133582,1
50,2,1,0,4,0,0,263,0,12,4.353269689515108,1
33,4,0,1,3,0,0,155,0,15,3.945464952495108,1
37,2,1,0,3,0,0,263,2,4,4.17257423112624,1
33,4,0,1,3,0,0,91,0,15,3.9225895736416696,1
68,3,1,0,7,0,0,376,3,5,4.561132695047092,1
90,4,1,0,5,0,0,309,2,26,4.875217408288465,1
35,4,0,1,3,0,0,166,0,17,4.068728288980288,1
60,2,0,0,5,0,0,265,1,3,4.750489295854283,1
38,2,1,0,3,0,0,309,1,3,4.273728829005326,1
35,4,0,1,4,0,0,146,0,11,3.807435516759526,1
33,4,0,1,3,0,0,177,0,15,3.836081907815205,1
50,4,0,1,5,0,0,235,0,11,4.716565630242719,1
101,5,0,1,10,0,0,232,6,10,4.982641686541711,1
35,3,1,0,3,0,0,469,1,4,4.139877574570947,1
34,4,0,1,3,0,0,238,0,16,3.947613208833767,1
51,4,0,1,5,0,0,143,0,16,4.295193362412133,1
123,4,0,1,9,0,0,185,5,25,4.878259067931906,1
40,1,1,0,4,0,0,309,2,0,4.346439344671016,1
30,3,0,1,3,0,0,28,0,17,3.5362434129830604,1
44,3,0,0,4,0,0,373,0,0,4.010012584300539,1
36,4,0,1,4,0,0,18,0,10,4.4057645846554525,1
84,2,1,0,6,0,0,309,1,5,5.124418691064261,1
36,4,0,1,3,0,0,156,0,16,3.972163460365541,1
31,3,1,0,3,0,0,519,0,5,3.800182197134703,1
48,4,0,1,4,0,1,94,0,11,4.212581188618506,1
65,4,0,1,7,0,0,144,2,25,4.511893821222547,1
35,2,1,0,3,0,0,483,2,6,4.240156860408859,1
39,3,1,0,3,1,0,469,1,3,4.416830347556422,1
175,2,1,0,7,3,0,309,8,17,5.630968663820031,1
34,4,0,1,3,0,0,217,0,13,3.984234164652488,1
48,2,1,0,3,2,0,528,2,7,4.474874739988984,1
42,3,1,0,3,1,0,469,1,8,4.546846589342405,1
30,3,0,1,3,0,0,88,0,17,3.8062389286533898,1
53,1,1,0,4,0,0,309,0,18,4.637836727944004,1
61,3,1,0,6,1,0,308,1,2,4.690594050812975,1
175,2,1,0,7,3,0,309,4,22,5.532904324055859,1
175,2,1,0,7,3,0,309,5,28,5.64258527355868,1
128,4,0,1,9,0,0,117,17,28,5.070586110399251,1
35,2,0,0,3,0,0,440,1,0,4.128724445269142,1
81,3,1,0,6,0,0,309,0,13,5.0027665149365,1
69,4,0,1,7,0,0,150,2,25,4.458781066607339,1
76,2,1,0,3,2,0,309,3,26,4.90726546854976,1
34,4,0,1,3,0,0,32,0,16,3.701597680110229,1
165,2,1,0,7,3,0,309,7,19,5.538225169809738,1
49,4,1,1,5,0,0,245,0,13,4.449007487405744,1
87,4,0,0,4,0,0,442,4,13,4.616127944045408,1
34,4,0,1,4,0,0,194,0,11,4.3815804883091625,1
29,4,0,1,3,0,0,196,0,12,3.702471512219746,1
33,4,0,1,3,0,0,248,0,15,4.066677073707229,1
89,4,1,1,8,0,0,112,3,19,5.131365560272639,1
43,2,1,0,5,0,0,288,1,1,4.423487650544802,1
93,2,1,0,4,0,0,309,2,9,4.590699479191305,1
30,3,0,1,3,0,0,115,0,17,3.711080496244278,1
37,2,1,0,3,0,0,319,2,0,3.969607339117404,1
39,3,1,0,3,0,0,438,0,7,4.387465039153175,1
88,4,0,0,4,0,0,442,4,12,4.5780928425311895,1
28,3,0,1,3,0,0,87,0,15,3.770942421748537,1
89,3,1,0,3,0,0,263,5,23,4.893598600062187,1
230,7,0,1,10,0,0,185,23,72,4.799553101015405,1
28,3,0,1,3,0,0,151,0,15,3.481661512101756,1
27,3,0,1,3,0,0,157,0,14,3.633974075997157,1
37,1,0,0,4,0,0,360,0,0,4.080414513985239,1
31,2,1,0,3,0,0,298,0,1,4.082597923010944,1
175,2,1,0,7,3,0,309,4,21,5.626431592280196,1
62,3,1,0,3,0,0,319,1,22,4.746230939587179,1
31,4,0,1,3,0,0,36,0,13,3.8890495359141695,1
57,2,0,0,6,0,0,309,1,8,4.37572071546366,1
30,2,1,0,3,0,0,263,1,4,4.01506101220307,1
28,3,0,1,3,0,0,114,0,15,3.601125010956985,1
71,2,1,0,7,0,0,309,0,4,4.398764373662405,1
86,4,1,0,3,0,0,309,5,12,4.887931180649802,1
68,2,1,0,3,2,0,309,2,6,5.0463747894934095,1
127,2,1,0,7,0,0,309,3,11,5.491093521923906,1
29,3,0,1,3,0,0,44,0,16,3.525939943986514,1
84,2,1,0,6,0,0,309,3,7,5.246309535796732,1
32,4,0,1,3,0,0,115,0,12,3.9681390622295662,1
41,4,1,0,4,0,0,398,1,5,3.9060940776832807,1
46,4,0,1,4,0,0,183,0,12,4.480083695187448,1
65,4,0,1,5,0,0,150,0,35,3.996401035966112,1
175,2,1,0,7,3,0,309,4,17,5.575170844432272,1
88,4,0,1,4,0,0,82,0,45,4.307007085857723,1
44,4,0,1,5,0,0,224,0,12,4.098652005434406,1
47,2,1,0,5,0,0,483,0,3,4.195561128679186,1
75,2,1,0,3,2,0,309,3,23,4.877030984025826,1
27,3,0,1,3,0,0,230,0,14,3.578056483244308,1
29,3,0,1,3,0,0,120,0,16,3.624379701651112,1
33,4,0,1,3,0,0,85,0,15,4.089552452560668,1
45,2,1,0,4,0,0,374,0,6,3.846539762611725,1
39,3,1,0,3,1,0,469,1,8,4.611949334080443,1
91,4,0,1,4,0,0,127,0,49,4.286419268765052,1
32,3,0,1,3,0,0,21,0,16,3.8789280318460246,1
33,4,0,1,3,0,0,97,0,15,4.0060710131011685,1
37,6,0,1,3,0,0,17,0,20,3.4990692435980235,1
113,2,1,0,8,0,1,504,0,14,5.04295761390653,1
31,1,1,0,3,0,0,309,0,0,3.615171310247296,1
329,2,1,0,4,9,0,309,11,64,5.751976620129877,1
35,4,0,1,3,0,0,149,0,17,3.9788640881880974,1
46,3,0,0,4,0,0,424,0,15,3.9468374992530815,1
34,4,0,1,3,0,0,133,0,16,3.936891797757288,1
69,2,0,0,4,0,0,309,0,2,4.357755038309364,1
26,3,0,1,3,0,0,227,0,13,3.873140679513133,1
94,3,1,0,7,0,0,309,4,29,4.729430474521912,1
20,1,1,0,3,0,0,296,0,2,3.884183719779189,1
