label,url_length,num_dots,has_https,has_ip,num_subdirs,num_params,suspicious_words,tld,special_char_count,digits_count,entropy
1,34,4,0,1,3,0,0,255,0,16,3.763358429231108
1,24,1,0,0,3,0,0,379,0,0,3.8553885422075336
1,30,2,0,0,3,0,0,379,0,0,3.7647351787255054
1,24,1,0,0,3,0,0,379,0,0,3.938721875540867
1,29,2,0,0,3,0,0,379,0,0,3.784897702756408
1,32,1,0,0,4,0,0,379,0,2,4.163909765557392
1,29,2,0,0,3,0,0,379,0,0,3.814371943179627
1,32,4,0,1,3,0,0,205,0,14,3.8636085007312415
1,34,4,0,1,3,0,0,10,0,16,3.90320806164768
1,24,1,0,0,3,0,0,379,0,0,3.8035088547976783
1,34,1,0,0,4,0,0,379,1,4,4.300554385304355
1,31,1,0,0,4,0,0,379,0,1,4.0022680844408445
1,30,2,0,0,3,0,0,379,0,0,3.989898095464288
1,31,2,0,0,3,0,0,379,0,0,3.953565664946428
1,31,1,0,0,4,0,0,379,0,0,3.913400745661378
1,31,2,0,0,3,0,0,379,0,2,4.17146526179041
1,31,2,0,0,3,0,0,379,0,1,4.066784213473103
1,32,1,0,0,4,0,0,379,0,1,4.077819531114783
1,31,1,0,0,4,0,0,379,0,0,3.8975870361235376
1,31,1,0,0,4,0,0,379,0,0,4.0022680844408445
1,34,1,0,0,4,0,0,379,1,4,4.359377914716119
1,24,1,0,0,3,0,0,379,0,0,3.823934896284056
1,33,2,0,0,3,0,0,379,1,4,4.309101316131471
1,34,1,0,0,4,0,0,379,0,0,3.9764499732851233
1,33,2,0,0,3,0,0,379,0,0,3.960320255394292
1,31,1,0,0,4,0,0,379,0,2,4.15565155225257
1,30,2,0,0,3,0,0,379,0,0,3.898068512058839
1,32,1,0,0,4,0,0,379,0,0,3.9056390622295662
1,30,2,0,0,3,0,0,379,0,1,4.031401845392172
1,33,2,0,0,3,0,0,379,1,4,4.369707376737532
1,30,2,0,0,3,0,0,379,0,2,4.164735178725505
1,28,4,0,1,3,0,0,13,0,11,3.896291529045928
1,34,4,0,1,3,0,0,241,0,16,3.807763576417194
1,23,3,0,1,3,0,0,13,0,11,3.5227119556807573
1,29,4,0,1,3,0,0,13,0,11,3.6469666682736497
1,28,4,0,1,3,0,0,13,0,11,3.6280852788913935
1,23,3,0,1,3,0,0,13,0,11,3.642489673166126
1,32,4,0,1,3,0,0,13,1,15,4.140319531114783
1,29,4,0,1,3,0,0,13,0,13,4.047299098426643
1,30,4,0,1,3,0,0,13,0,13,4.123231428797621
1,29,4,0,1,3,0,0,13,0,11,3.8833374604210062
1,29,4,0,1,3,0,0,13,0,12,3.9093680639438846
1,32,4,0,1,3,0,0,13,0,11,4.140319531114783
1,30,4,0,1,3,0,0,13,0,11,4.056564762130955
1,29,4,0,1,3,0,0,13,0,11,3.978333581185264
1,30,4,0,1,3,0,0,13,0,12,3.964735178725505
1,23,3,0,1,3,0,0,13,0,11,3.5555331514269954
1,30,4,0,1,3,0,0,13,0,12,4.056564762130955
1,28,4,0,1,3,0,0,102,0,10,3.8693312611115194
1,28,4,0,1,3,0,0,102,0,9,3.8693312611115194
1,30,4,0,1,3,0,0,102,1,13,3.939572261986723
1,28,4,0,1,3,0,0,102,0,10,3.9407598325400897
1,28,4,0,1,3,0,0,102,0,11,3.8693312611115194
1,27,4,0,1,3,0,0,102,0,9,3.856196298219379
1,27,4,0,1,3,0,0,102,0,10,3.782122224145305
1,27,4,0,1,3,0,0,102,0,9,3.6800893536948074
1,27,4,0,1,3,0,0,102,0,11,3.782122224145305
1,29,3,0,1,3,0,0,122,0,16,3.788341339656749
1,27,3,0,1,3,0,0,230,0,14,3.531941205546658
1,30,3,0,1,3,0,0,88,0,17,3.672905595320056
1,29,3,0,1,3,0,0,241,0,16,3.53850987421411
1,28,3,0,1,3,0,0,79,0,15,3.726474118254376
1,34,4,0,1,3,0,0,122,0,16,4.02085512047121
1,33,3,0,1,4,0,0,13,0,11,4.150158513166728
1,31,3,0,1,4,0,0,13,0,12,4.1958164715376185
1,33,3,0,1,4,0,0,13,1,15,4.210764573772789
1,30,3,0,1,4,0,0,13,0,11,4.123231428797621
1,30,3,0,1,4,0,0,13,0,13,4.123231428797621
1,31,3,0,1,4,0,0,13,0,12,4.106949132758152
1,31,3,0,1,4,0,0,13,0,11,4.0022680844408445
1,31,3,0,1,4,0,0,13,0,13,4.1958164715376185
1,35,3,0,1,4,0,0,13,0,14,4.036006945330954
1,30,3,0,1,4,0,0,13,0,11,3.964735178725505
1,30,3,0,1,4,0,0,13,0,11,3.989898095464288
1,30,3,0,1,4,0,0,13,0,12,3.923231428797621
1,33,4,0,1,3,0,0,79,0,15,3.9683403313485455
1,28,4,0,1,3,0,0,13,0,11,3.610577243331642
1,45,4,0,1,4,0,0,183,0,12,4.363966707392709
1,45,4,0,1,4,0,0,183,0,12,4.480524762900187
1,46,4,0,1,4,0,0,183,0,15,4.376716575575198
1,45,4,0,1,4,0,0,183,0,14,4.425186429663008
1,46,4,0,1,4,0,0,183,0,12,4.480083695187448
1,46,4,0,1,4,0,0,183,0,15,4.36030597770208
1,46,4,0,1,4,0,0,183,0,14,4.480083695187448
1,46,4,0,1,4,0,0,183,0,13,4.523561956057013
1,46,4,0,1,4,0,0,183,0,12,4.463673097314329
1,45,4,0,1,4,0,0,183,0,12,4.425186429663008
1,46,4,0,1,4,0,0,183,0,13,4.480083695187448
1,48,4,0,1,4,0,0,183,1,16,4.485902344426084
1,46,4,0,1,4,0,0,183,0,12,4.393127173448318
1,45,4,0,1,4,0,0,183,0,13,4.408411151837154
1,45,4,0,1,4,0,0,183,0,12,4.469630874107453
1,50,4,0,1,5,0,0,183,0,12,4.456174630069642
1,46,4,0,1,4,0,0,183,0,12,4.420194836444764
1,44,4,0,1,4,0,0,183,0,12,4.237285311573267
1,43,4,0,1,4,0,0,183,0,12,4.210807487109298
1,45,4,0,1,4,0,0,183,0,12,4.391635874011299
1,45,4,0,1,4,0,0,183,0,12,4.285971707296555
1,45,4,0,1,4,0,0,183,0,12,4.514075318551897
1,44,4,0,1,4,0,0,183,0,12,4.345350936622436
1,43,4,0,1,4,0,0,183,0,12,4.478476673256436
1,40,4,0,1,4,0,0,183,0,12,4.28418371977919
1,43,4,0,1,4,0,0,183,1,13,4.350342370830228
1,46,4,0,1,4,0,0,183,0,12,4.403784238571645
1,40,4,0,1,4,0,0,183,0,12,4.253055907333276
1,45,4,0,1,4,0,0,183,0,12,4.194863585738558
1,41,4,0,1,4,0,0,183,0,12,4.2963379801223045
1,41,4,0,1,4,0,0,183,0,12,4.180365114215879
1,48,4,0,1,4,0,0,183,0,12,4.511842188131012
1,41,4,0,1,4,0,0,183,0,13,4.277926089825635
1,46,4,0,1,4,0,0,183,0,12,4.343895379828961
1,43,4,0,1,4,0,0,183,0,12,4.350342370830228
1,41,4,0,1,4,0,0,183,0,12,4.168408407004341
1,27,3,0,1,3,0,0,111,0,14,3.782122224145305
1,28,3,0,1,3,0,0,243,0,15,3.842370993177109
1,33,4,0,1,3,0,0,28,0,15,3.9683403313485455
1,28,3,0,1,3,0,0,92,0,15,3.526129815595918
1,32,4,0,1,3,0,0,125,0,14,3.851409765557392
1,32,4,0,1,3,0,0,123,0,14,4.101409765557392
1,28,3,0,1,3,0,0,236,0,15,3.770942421748537
1,29,3,0,1,3,0,0,68,0,16,3.788341339656749
1,48,4,0,1,5,0,0,101,0,19,4.319773835029477
1,27,3,0,1,3,0,0,206,0,14,3.633974075997157
1,33,4,0,1,3,0,0,92,0,15,3.7983512260625822
1,29,3,0,1,3,0,0,196,0,16,3.65041030517399
1,32,4,0,1,3,0,0,87,0,14,3.9056390622295662
1,30,3,0,1,3,0,0,40,0,17,3.576352363578731
1,30,3,0,1,3,0,0,133,0,17,3.4729055953200563
1,35,4,0,1,3,0,0,31,0,17,3.8617250747563863
1,34,4,0,1,3,0,0,68,0,16,4.02085512047121
1,34,4,0,1,3,0,0,29,0,16,3.807763576417194
1,33,4,0,1,3,0,0,236,0,15,4.0060710131011685
1,28,3,0,1,3,0,0,113,0,15,3.655045546825804
1,34,4,0,1,3,0,0,144,0,16,3.866587105828959
1,35,4,0,1,3,0,0,40,0,17,3.838961318124104
1,28,3,0,1,3,0,0,175,0,15,3.5296964395284136
1,32,4,0,1,3,0,0,206,0,14,3.890319531114783
1,35,4,0,1,3,0,0,133,0,17,3.750292659616669
1,28,3,0,1,3,0,0,187,0,15,3.6689869584530608
1,27,3,0,1,3,0,0,140,0,14,3.559900001923083
1,29,3,0,1,3,0,0,18,0,16,3.5554141844097327
1,34,4,0,1,3,0,0,82,0,16,3.984234164652488
1,35,3,1,0,3,0,0,408,0,0,4.357295873840569
1,33,4,0,1,3,0,0,113,0,15,3.907734270742486
1,33,4,0,1,3,0,0,175,0,15,3.801377452429549
1,32,4,0,1,3,0,0,230,0,14,3.804229296672175
1,28,3,0,1,3,0,0,193,0,12,3.896291529045928
1,26,3,0,1,3,0,0,193,0,14,3.6423714487439023
1,29,3,0,1,3,0,0,193,0,11,3.8833374604210062
1,32,4,0,1,3,0,0,140,0,14,3.827819531114783
1,33,4,0,1,3,0,0,38,0,15,3.884858891889048
1,33,4,0,1,3,0,0,111,0,15,3.858957286668643
1,29,3,0,1,3,0,0,63,0,16,3.745406425938248
1,28,3,0,1,3,0,0,114,0,15,3.726474118254376
1,29,3,0,1,3,0,0,110,0,16,3.784897702756408
1,34,4,0,1,3,0,0,63,0,16,3.984234164652488
1,26,3,0,1,3,0,0,196,0,13,3.47450498810543
1,33,4,0,1,3,0,0,114,0,15,3.9683403313485455
1,28,3,0,1,3,0,0,245,0,15,3.726474118254376
1,30,3,0,1,3,0,0,96,0,17,3.539572261986723
1,28,3,0,1,3,0,0,145,0,15,3.655045546825804
1,34,4,0,1,3,0,0,228,0,16,4.006436738245531
1,34,4,0,1,3,0,0,110,0,16,4.017917900762096
1,29,3,0,1,3,0,0,68,0,16,3.745406425938248
1,35,4,0,1,3,0,0,96,0,17,3.807435516759526
1,33,4,0,1,3,0,0,145,0,15,3.907734270742486
1,34,4,0,1,3,0,0,57,0,16,3.984234164652488
1,37,2,1,0,3,0,0,438,0,1,3.95905708166975
1,30,4,0,1,3,0,0,16,0,10,3.828072996388509
1,33,2,1,0,3,0,0,469,0,1,4.043801694853791
1,37,2,1,0,3,0,0,438,1,1,4.033513500647141
1,27,3,0,1,3,0,0,35,0,14,3.602316558505552
1,30,3,0,1,3,0,0,92,0,17,3.672905595320056
1,29,3,0,1,3,0,0,144,0,16,3.607475391455489
1,32,4,0,1,3,0,0,35,0,14,3.8636085007312415
1,29,3,0,1,3,0,0,83,0,16,3.7024715122197462
1,29,3,0,1,3,0,0,16,0,16,3.3055827189670937
1,30,4,0,1,3,0,0,101,0,10,3.964735178725505
1,30,3,0,1,3,0,0,35,0,17,3.509685696912064
1,30,3,0,1,3,0,0,31,0,17,3.6029100796497273
1,29,3,0,1,3,0,0,4,0,16,3.814371943179627
1,28,3,0,1,3,0,0,12,0,15,3.553090083530328
1,30,3,0,1,3,0,0,79,0,17,3.6695767463163937
1,28,3,0,1,3,0,0,101,0,15,3.8693312611115194
1,30,3,0,1,3,0,0,119,0,17,3.781076011914607
1,30,3,0,1,3,0,0,24,0,17,3.711080496244278
1,27,3,0,1,3,0,0,37,0,14,3.782122224145305
1,28,3,0,1,3,0,0,179,0,15,3.672553582385557
1,35,2,1,0,3,0,0,469,0,8,4.068728288980288
1,35,4,0,1,3,0,0,7,0,17,3.918867931899244
1,32,4,0,1,3,0,0,196,0,14,3.7386085007312415
1,29,3,0,1,3,0,0,228,0,16,3.7714370294611257
1,27,3,0,1,3,0,0,227,0,14,3.7080481500712312
1,29,3,0,1,3,0,0,205,0,16,3.499909340463636
1,28,3,0,1,3,0,0,221,0,15,3.6280852788913935
1,30,3,0,1,3,0,0,124,0,17,3.5777471629109447
1,28,4,0,1,3,0,0,60,0,9,3.797902689682947
1,27,3,0,1,3,0,0,202,0,14,3.587858798299508
1,33,4,0,1,3,0,0,221,0,15,3.884858891889048
1,32,3,0,1,4,0,0,59,0,11,3.991729296672175
1,29,3,0,1,4,0,0,59,0,11,3.9262723741395074
1,32,3,0,1,3,0,0,7,0,16,3.840018266288633
1,23,3,0,1,3,0,0,47,0,9,3.642489673166126
1,27,3,0,1,3,0,0,157,0,14,3.81008102052173
1,72,6,0,1,3,5,0,36,5,30,4.361896313876682
1,43,3,0,1,4,0,0,207,1,22,3.978249347574414
1,72,6,0,1,3,5,0,36,5,30,4.4129320366642855
1,72,6,0,1,3,5,0,36,5,30,4.4001586402956185
1,72,6,0,1,3,5,0,36,5,30,4.374669710245349
1,35,4,0,1,3,0,0,7,0,16,3.728724445269141
1,29,3,0,1,3,0,0,36,0,14,3.8833374604210062
1,29,3,0,1,3,0,0,160,0,16,3.65041030517399
1,32,4,0,1,3,0,0,202,0,14,3.851409765557392
1,28,3,0,1,3,0,0,205,0,15,3.726474118254376
1,34,4,0,1,3,0,0,162,0,16,4.160704752887782
1,32,4,0,1,3,0,0,157,0,14,4.038909765557392
1,26,3,0,1,3,0,0,191,0,13,3.5552690446481177
1,26,3,0,1,3,0,0,35,0,13,3.767183467891461
1,29,3,0,1,3,0,0,138,0,16,3.483005030268013
1,34,4,0,1,3,0,0,160,0,16,3.90320806164768
1,29,3,0,1,3,0,0,118,0,16,3.676440908696868
1,30,3,0,1,3,0,0,13,0,17,3.5525842461721626
1,33,4,0,1,3,0,0,244,0,15,3.907734270742486
1,24,3,0,1,3,0,0,207,0,10,3.657268229617389
1,31,4,0,1,3,0,0,191,0,13,3.824533406881912
1,28,3,0,1,3,0,0,255,0,15,3.842370993177109
1,33,4,0,1,3,0,0,255,0,15,4.066677073707229
1,28,3,0,1,3,0,0,42,0,15,3.8693312611115194
1,34,4,0,1,3,0,0,21,0,16,3.878068268345523
1,34,4,0,1,3,0,0,18,0,16,3.822181958642872
1,26,3,0,1,3,0,0,88,0,13,3.738149333192866
1,34,4,0,1,3,0,0,118,0,16,3.925410635240723
1,35,4,0,1,3,0,0,13,0,17,3.818588646061332
1,33,4,0,1,3,0,0,87,0,15,3.870003588989864
1,28,3,0,1,3,0,0,44,0,15,3.726474118254376
1,27,3,0,1,3,0,0,79,0,14,3.6800893536948074
1,39,4,0,1,4,0,0,44,0,11,4.342969205986262
1,40,4,0,1,4,0,0,44,0,11,4.353055907333276
1,39,4,0,1,4,0,0,44,0,13,4.342969205986262
1,39,4,0,1,4,0,0,44,0,11,4.291687154704211
1,40,4,0,1,4,0,0,44,0,12,4.353055907333276
1,39,4,0,1,4,0,0,44,0,11,4.272331064905147
1,40,4,0,1,4,0,0,44,0,13,4.403055907333276
1,40,4,0,1,4,0,0,44,0,11,4.303055907333276
1,39,4,0,1,4,0,0,44,0,12,4.291687154704211
1,29,4,0,1,3,0,0,44,0,12,3.866433150225384
1,31,4,0,1,3,0,0,88,0,13,3.977916874693636
1,28,3,0,1,3,0,0,189,0,15,3.6280852788913935
1,33,4,0,1,3,0,0,44,0,15,3.9683403313485455
1,29,3,0,1,3,0,0,145,0,16,3.788341339656749
1,29,3,0,1,3,0,0,218,0,16,3.6209360647507713
1,32,4,0,1,3,0,0,108,0,14,3.804229296672175
1,48,4,0,1,5,0,0,101,0,19,4.4707136787344055
1,29,3,0,1,3,0,0,54,0,16,3.65041030517399
1,29,3,0,1,3,0,0,12,0,16,3.9523029776623857
1,33,4,0,1,3,0,0,189,0,15,3.884858891889048
1,34,4,0,1,3,0,0,218,0,16,3.878068268345523
1,34,4,0,1,3,0,0,54,0,16,3.90320806164768
1,28,3,0,1,3,0,0,101,0,15,3.842370993177109
1,29,3,0,1,3,0,0,55,0,16,3.9262723741395074
1,29,3,0,1,3,0,0,87,0,16,3.53850987421411
1,27,3,0,1,3,0,0,228,0,14,3.6800893536948074
1,34,4,0,1,3,0,0,12,0,16,4.160704752887782
1,34,4,0,1,3,0,0,222,0,16,4.138502179294739
1,34,4,0,1,3,0,0,158,0,16,3.925410635240723
1,30,3,0,1,4,0,0,59,0,13,4.0062389286533895
1,34,4,0,1,3,0,0,87,0,16,3.807763576417194
1,34,4,0,1,3,0,0,55,0,16,4.138502179294739
1,32,4,0,1,3,0,0,228,0,14,3.929229296672175
1,49,4,0,1,5,0,0,101,0,22,4.418195752623562
1,28,3,0,1,3,0,0,229,0,15,3.481661512101756
1,28,3,0,1,3,0,0,233,0,15,3.8693312611115194
1,33,4,0,1,3,0,0,101,0,15,4.066677073707229
1,49,4,0,1,5,0,0,101,0,21,4.349930896134859
1,33,4,0,1,3,0,0,217,0,15,4.089552452560668
1,33,4,0,1,3,0,0,229,0,15,3.76062054430996
1,27,3,0,1,3,0,0,83,0,14,3.884155094595804
1,28,3,0,1,3,0,0,241,0,15,3.6280852788913935
1,28,3,0,1,3,0,0,49,0,15,3.4547012441673464
1,32,4,0,1,3,0,0,229,0,14,3.890319531114783
1,33,4,0,1,3,0,0,241,0,15,3.861983513035609
1,28,3,0,1,3,0,0,241,0,15,3.601125010956985
1,30,3,0,1,3,0,0,127,0,17,3.711080496244278
1,32,4,0,1,3,0,0,83,0,14,4.101409765557392
1,28,3,0,1,3,0,0,108,0,15,3.824862957617357
1,29,3,0,1,3,0,0,142,0,16,3.607475391455489
1,28,3,0,1,3,0,0,247,0,15,3.824862957617357
1,33,4,0,1,3,0,0,49,0,15,3.7377451654565217
1,32,4,0,1,3,0,0,186,0,14,3.952819531114783
1,33,4,0,1,3,0,0,241,0,15,3.884858891889048
1,31,4,0,1,3,0,0,213,0,13,4.026619294188054
1,29,3,0,1,3,0,0,233,0,16,3.7024715122197462
1,49,4,0,1,5,0,0,101,0,22,4.344529620492198
1,35,4,0,1,3,0,0,127,0,17,3.9544425746945735
1,33,4,0,1,3,0,0,195,0,15,3.942438726128142
1,33,4,0,1,3,0,0,132,0,15,3.847128210136425
1,33,4,0,1,3,0,0,247,0,15,4.051821770808045
1,33,4,0,1,3,0,0,168,0,15,3.884858891889048
1,34,4,0,1,3,0,0,142,0,16,3.866587105828959
1,28,3,0,1,3,0,0,215,0,15,3.610577243331642
1,28,3,0,1,3,0,0,45,0,15,3.553090083530328
1,28,3,0,1,3,0,0,28,0,15,3.4991695476615083
1,27,3,0,1,3,0,0,206,0,14,3.782122224145305
1,29,3,0,1,3,0,0,21,0,16,3.6209360647507713
1,29,3,0,1,3,0,0,122,0,16,3.745406425938248
1,27,3,0,1,3,0,0,156,0,14,3.754163427768881
1,29,1,1,0,2,0,0,309,0,0,3.8234982365068815
1,28,3,0,1,3,0,0,111,0,15,3.597558387024489
1,29,3,0,1,3,0,0,29,0,16,3.53850987421411
1,33,4,0,1,3,0,0,226,0,15,4.051821770808045
1,28,3,0,1,3,0,0,226,0,15,3.824862957617357
1,30,3,0,1,3,0,0,9,0,17,3.698068512058839
1,28,3,0,1,3,0,0,17,0,15,3.842370993177109
1,27,3,0,1,3,0,0,69,0,10,3.930270372293453
1,28,3,0,1,3,0,0,108,0,15,3.770942421748537
1,25,3,0,1,3,0,0,69,0,10,3.753269689515109
1,26,3,0,1,3,0,0,202,0,13,3.584303179346713
1,34,4,0,1,3,0,0,83,0,16,3.947613208833767
1,31,4,0,1,3,0,0,202,0,13,3.84888461662912
1,28,3,0,1,3,0,0,208,0,15,3.610577243331642
1,33,4,0,1,3,0,0,108,0,15,4.051821770808045
1,27,3,0,1,3,0,0,15,0,14,3.661932872373582
1,33,4,0,1,3,0,0,113,0,15,3.945464952495108
1,33,4,0,1,3,0,0,45,0,15,3.8212266049160206
1,27,3,0,1,3,0,0,117,0,14,3.782122224145305
1,27,3,0,1,3,0,0,195,0,14,3.531941205546658
1,27,3,0,1,3,0,0,192,0,14,3.633974075997157
1,33,4,0,1,3,0,0,192,0,15,3.881832665522081
1,28,3,0,1,3,0,0,199,0,15,3.770942421748537
1,32,4,0,1,3,0,0,117,0,14,4.015319531114783
1,28,3,0,1,3,0,0,91,0,15,3.797902689682947
1,34,4,0,1,3,0,0,124,0,16,3.936891797757288
1,33,4,0,1,3,0,0,208,0,15,3.870003588989864
1,32,4,0,1,3,0,0,35,0,14,4.0511085007312415
1,31,4,0,1,3,0,0,232,0,13,3.937751955408587
1,34,4,0,1,3,0,0,228,0,16,3.936891797757288
1,27,3,0,1,3,0,0,108,0,14,3.633974075997157
1,33,4,0,1,3,0,0,199,0,15,4.0060710131011685
1,33,4,0,1,3,0,0,91,0,15,4.028946391954607
1,26,3,0,1,3,0,0,80,0,13,3.796217602590056
1,32,4,0,1,3,0,0,108,0,14,3.890319531114783
1,28,3,0,1,3,0,0,15,0,15,3.597558387024489
1,34,4,0,1,3,0,0,20,0,16,3.5839506212867
1,27,3,0,1,3,0,0,19,0,14,3.7080481500712312
1,33,4,0,1,3,0,0,15,0,15,3.858957286668643
1,27,3,0,1,3,0,0,136,0,14,3.578056483244308
1,29,3,0,1,3,0,0,118,0,16,3.6335059949783672
1,26,3,0,1,3,0,0,232,0,13,3.6902603909683847
1,27,3,0,1,3,0,0,244,0,14,3.578056483244308
1,26,3,0,1,3,0,0,252,0,13,3.767183467891461
1,27,3,0,1,3,0,0,158,0,14,3.5282424844314777
1,29,3,0,1,3,0,0,218,0,11,4.116264615668023
1,32,4,0,1,3,0,0,244,0,14,3.8431390622295662
1,29,3,0,1,3,0,0,218,0,14,4.047299098426644
1,27,3,0,1,3,0,0,218,0,11,3.856196298219379
1,29,3,0,1,3,0,0,218,0,14,3.9523029776623857
1,32,4,0,1,3,0,0,19,0,14,3.952819531114783
1,28,3,0,1,3,0,0,151,0,15,3.699513850319966
1,29,3,0,1,3,0,0,218,0,12,4.021268494903765
1,29,3,0,1,4,0,0,218,0,11,4.004364184708142
1,30,3,0,1,4,0,0,218,0,12,4.081727678869736
1,30,3,0,1,4,0,0,218,0,12,4.01506101220307
1,28,3,0,1,3,0,0,218,0,11,3.824862957617357
1,26,3,0,1,4,0,0,236,0,10,3.748328660365575
1,26,3,0,1,4,0,0,236,0,11,3.825251737288651
1,26,3,0,1,4,0,0,236,0,11,3.7192945256669794
1,28,3,0,1,3,0,0,31,0,15,3.6280852788913935
1,28,3,0,1,3,0,0,218,0,11,3.8693312611115194
1,28,3,0,1,3,0,0,218,0,12,3.797902689682947
1,44,4,0,1,4,0,0,4,0,14,4.197845823084412
1,46,4,0,1,4,0,0,4,1,15,4.333238314705634
1,26,3,0,1,3,0,0,139,0,11,3.8441065448145375
1,26,3,0,1,3,0,0,139,0,13,3.8441065448145375
1,37,4,0,1,4,0,0,232,0,14,4.378240189894803
1,37,4,0,1,4,0,0,232,0,15,4.3241861358407485
1,36,4,0,1,4,0,0,232,0,15,4.31562257082666
1,37,4,0,1,4,0,0,232,0,13,4.270132081786694
1,37,4,0,1,4,0,0,232,0,14,4.303783770917412
1,36,4,0,1,4,0,0,232,0,13,4.2390979179887855
1,37,4,0,1,4,0,0,232,0,13,4.3241861358407485
1,25,3,0,1,3,0,0,139,0,12,3.753269689515109
1,36,5,0,1,3,0,0,31,2,13,4.159799224314527
1,29,3,0,1,3,0,0,218,0,11,3.9523029776623857
1,36,5,0,1,3,0,0,31,2,14,4.138830127032208
1,36,5,0,1,3,0,0,31,2,12,4.138830127032208
1,26,3,0,1,3,0,0,139,0,12,3.921029621737615
1,25,3,0,1,3,0,0,139,0,11,3.753269689515109
1,26,3,0,1,3,0,0,139,0,12,3.8441065448145375
1,36,4,0,1,4,0,0,232,0,14,4.2390979179887855
1,35,5,0,1,3,0,0,31,2,12,4.068728288980288
1,36,5,0,1,3,0,0,31,2,11,4.215354779870082
1,25,3,0,1,3,0,0,139,0,11,3.6430741894285696
1,28,3,0,1,3,0,0,139,1,15,3.9407598325400897
1,35,5,0,1,3,0,0,31,2,13,4.147439360470672
1,29,3,0,1,3,0,0,218,0,11,3.8833374604210062
1,35,5,0,1,3,0,0,31,2,11,4.068728288980288
1,35,5,0,1,3,0,0,31,2,13,4.125871146123145
1,36,5,0,1,3,0,0,31,2,12,4.062305474194334
1,34,4,0,1,3,0,0,29,0,16,3.90320806164768
1,25,3,0,1,3,0,0,236,0,10,3.7834651896016473
1,25,3,0,1,3,0,0,236,0,11,3.863465189601647
1,32,4,0,1,3,0,0,158,0,14,3.8011085007312415
1,25,3,0,1,3,0,0,236,0,11,3.753269689515109
1,27,3,0,1,3,0,0,236,0,10,3.9582291686698783
1,67,2,1,0,3,0,0,309,6,7,4.704023802902826
1,33,4,0,1,3,0,0,151,0,15,3.945464952495108
1,35,4,0,1,4,0,0,218,0,11,4.214997302659252
1,34,3,0,1,4,0,0,218,0,13,4.24173085589259
1,31,3,0,1,4,0,0,218,0,11,4.1313003425053605
1,33,3,0,1,4,0,0,218,0,11,4.354852073838349
1,33,3,0,1,4,0,0,218,0,12,4.089552452560668
1,33,3,0,1,4,0,0,218,0,11,4.210764573772789
1,33,4,0,1,4,0,0,218,0,11,4.014091089055423
1,33,4,0,1,4,0,0,218,0,11,3.9912157102019847
1,31,4,0,1,4,0,0,218,0,11,4.026619294188054
1,33,4,0,1,4,0,0,218,0,11,4.195909270873605
1,34,4,0,1,4,0,0,218,0,11,4.065260267657296
1,31,3,0,1,4,0,0,218,0,11,4.220167681284828
1,33,3,0,1,4,0,0,218,0,12,4.150158513166728
1,35,4,0,1,4,0,0,218,0,11,4.157854445516395
1,31,3,0,1,4,0,0,218,0,11,4.15565155225257
1,33,3,0,1,4,0,0,218,0,11,4.233639952626227
1,30,3,0,1,4,0,0,218,0,11,4.081727678869736
1,30,3,0,1,4,0,0,218,0,11,4.148394345536404
1,34,3,0,1,4,0,0,218,0,12,4.24173085589259
1,34,3,0,1,4,0,0,218,0,11,4.079678649882975
1,34,4,0,1,4,0,0,218,0,13,4.2639334294856335
1,35,4,0,1,4,0,0,218,0,12,4.329283016944966
1,31,3,0,1,4,0,0,218,0,11,3.962103165155796
1,31,4,0,1,4,0,0,218,0,12,3.986454374903004
1,34,3,0,1,4,0,0,218,0,12,4.182907326480826
1,34,3,0,1,4,0,0,218,0,11,4.24173085589259
1,32,3,0,1,4,0,0,218,0,11,4.077819531114783
1,33,3,0,1,4,0,0,218,0,11,4.066677073707229
1,30,3,0,1,4,0,0,218,0,11,4.01506101220307
1,34,3,0,1,4,0,0,218,0,12,4.4182014441278845
1,29,3,0,1,4,0,0,218,0,11,4.073329701949521
1,32,4,0,1,4,0,0,218,0,11,4.0
1,30,3,0,1,4,0,0,218,0,11,3.948394345536403
1,32,4,0,1,4,0,0,218,0,11,4.0625
1,31,3,0,1,4,0,0,218,0,11,4.0022680844408445
1,34,3,0,1,4,0,0,218,0,11,4.182907326480826
1,29,3,0,1,4,0,0,218,0,11,3.978333581185264
1,33,3,0,1,4,0,0,218,0,11,4.150158513166728
1,33,4,0,1,4,0,0,218,0,11,4.051821770808045
1,29,3,0,1,4,0,0,218,0,11,3.9093680639438846
1,33,4,0,1,4,0,0,218,0,11,4.135303210267544
1,34,4,0,1,4,0,0,218,0,11,4.028639311838575
1,34,4,0,1,4,0,0,218,0,11,4.205109900073869
1,32,3,0,1,4,0,0,218,0,11,4.038909765557392
1,33,3,0,1,4,0,0,218,0,11,4.112427831414106
1,31,3,0,1,4,0,0,218,0,11,4.026619294188054
1,33,3,0,1,4,0,0,218,0,12,4.0060710131011685
1,33,3,0,1,4,0,0,218,0,11,4.089552452560668
1,31,4,0,1,4,0,0,218,0,11,3.986454374903004
1,34,3,0,1,4,0,0,218,0,11,4.101881223476018
1,34,3,0,1,4,0,0,218,0,13,4.359377914716119
1,28,3,0,1,4,0,0,218,0,11,3.923251796980337
1,35,4,0,1,4,0,0,218,0,14,4.193429088311724
1,34,4,0,1,4,0,0,218,0,12,4.124083797069061
1,33,3,0,1,4,0,0,218,0,11,4.051821770808045
