url_length,num_dots,has_https,has_ip,num_subdirs,num_params,suspicious_words,tld,special_char_count,digits_count,entropy,label
25,2,1,0,0,0,0,5463,5,0,3.8635,0
24,2,1,0,0,0,0,41,5,0,4.0016,0
39,3,1,0,0,0,0,5464,8,0,4.1117,0
34,2,1,0,0,0,0,5465,7,1,4.2784,0
48,2,1,0,0,0,0,5466,5,0,3.9906,0
34,3,1,0,0,0,0,5467,6,2,3.8925,0
34,3,1,0,0,0,0,2988,6,0,4.1163,0
32,2,1,0,0,0,0,5468,7,2,4.1136,0
36,3,1,0,0,0,0,5469,8,2,4.1042,0
29,3,1,0,0,0,0,5470,6,4,4.1163,0
21,1,1,0,0,0,0,5471,4,0,3.8802,0
40,2,1,0,0,0,0,5472,7,2,4.3342,0
29,3,1,0,0,0,0,2841,6,0,4.1852,0
32,2,1,0,0,0,0,5473,5,0,4.1014,0
25,2,1,0,0,0,0,62,5,0,3.9435,0
27,3,1,0,0,0,0,399,6,0,3.9303,0
19,1,1,0,0,0,0,5474,4,0,3.5369,0
28,3,1,0,0,0,0,5475,7,0,3.9408,0
38,3,1,0,0,0,0,5476,8,0,4.0907,0
22,1,1,0,0,0,0,5477,5,0,3.8797,0
32,3,1,0,0,0,0,5478,7,0,3.9803,0
34,2,1,0,0,0,0,3487,6,6,4.2051,0
44,4,1,0,0,0,0,3584,9,0,4.2544,0
41,4,1,0,0,0,0,3106,7,1,4.0435,0
32,2,1,0,0,0,0,5479,6,1,3.9292,0
28,1,1,0,0,0,0,5480,4,0,4.0216,0
29,3,1,0,0,0,0,1437,6,0,3.8573,0
27,2,1,0,0,0,0,5481,5,0,3.9582,0
24,1,1,0,0,0,0,5482,4,0,3.7516,0
39,4,1,0,0,0,0,3934,7,0,3.9847,0
41,3,1,0,0,0,0,3015,6,0,4.1779,0
29,1,1,0,0,0,0,4342,4,0,3.742,0
20,2,1,0,0,0,0,399,5,0,3.6464,0
25,2,1,0,0,0,0,5483,6,0,3.8635,0
24,2,1,0,0,0,0,403,5,0,3.6368,0
18,1,1,0,0,0,0,5484,4,0,3.6835,0
29,2,1,0,0,0,0,312,5,0,3.7454,0
46,4,1,0,0,0,0,4074,7,4,4.2299,0
31,3,1,0,0,0,0,399,6,0,3.7081,0
19,1,1,0,0,0,0,5486,4,0,3.5111,0
21,2,1,0,0,0,0,207,5,0,3.7849,0
40,5,1,0,0,0,0,4595,8,2,4.3062,0
42,3,1,0,0,0,0,5487,9,0,4.2252,0
63,4,1,0,0,0,0,5488,12,0,4.2321,0
38,3,1,0,0,0,0,5489,6,4,4.1158,0
27,3,1,0,0,0,0,5490,7,5,4.0323,0
34,2,1,0,0,0,0,5491,7,0,3.9957,0
16,1,1,0,0,0,0,5492,5,0,3.5778,0
34,2,1,0,0,0,0,5493,6,0,4.0323,0
18,1,1,0,0,0,0,5494,4,0,3.5033,0
58,2,1,0,0,0,0,5495,8,0,4.306,0
23,1,1,0,0,0,0,5496,6,1,3.5884,0
19,1,1,0,0,0,0,5497,4,0,3.3661,0
36,2,1,0,0,0,0,5498,5,2,4.4058,0
26,2,1,0,0,0,1,8,5,0,4.056,0
28,3,1,0,0,0,1,399,6,0,4.0391,0
38,2,1,0,0,0,0,5499,8,4,4.1486,0
27,2,1,0,0,0,0,5500,6,0,3.9582,0
29,3,1,0,0,0,0,88,7,0,3.9263,0
28,2,1,0,0,0,0,312,5,0,3.9947,0
25,3,1,0,0,0,0,5501,7,3,3.6733,0
26,2,1,0,0,0,0,5502,5,0,3.8731,0
20,2,1,0,0,0,0,5503,5,1,3.6842,0
25,2,1,0,0,0,0,5504,5,0,3.6235,0
45,2,1,0,0,0,0,5505,5,8,4.6583,0
44,5,1,0,0,0,0,62,8,0,3.9623,0
32,3,1,0,0,0,0,5506,6,0,4.0542,0
34,2,1,0,0,0,0,5507,6,0,4.1607,0
23,2,1,0,0,0,0,491,5,0,3.7951,0
32,3,1,0,0,0,0,1543,6,0,4.0039,0
36,3,1,0,0,0,0,481,6,0,4.0651,0
35,2,1,0,0,0,0,2428,6,1,4.0931,0
44,2,1,0,0,0,0,5508,8,0,4.1441,0
24,3,1,0,0,0,0,5509,6,1,3.6368,0
23,2,1,0,0,0,0,5510,5,2,3.8492,0
18,1,1,0,0,0,0,5511,5,0,3.5724,0
43,3,1,0,0,0,0,5512,9,1,4.3907,0
26,2,1,0,0,0,0,75,5,0,3.7483,0
35,3,1,0,0,0,0,5513,6,2,3.9329,0
36,3,1,0,0,0,0,5514,8,2,4.1598,0
38,5,1,0,0,0,0,171,8,0,4.0933,0
18,1,1,0,0,0,0,5515,4,0,3.8366,0
46,4,1,0,0,0,0,1096,8,0,4.0858,0
14,1,1,0,0,0,0,5516,4,0,3.3249,0
20,1,1,0,0,0,0,5517,4,0,3.3037,0
42,4,1,0,0,0,0,59,7,0,4.112,0
24,2,1,0,0,0,0,5518,5,1,3.8554,0
20,1,1,0,0,0,0,5519,4,0,3.6842,0
52,3,1,0,0,0,0,5520,9,0,4.2128,0
21,2,1,0,0,0,0,5521,5,0,3.8209,0
20,1,1,0,0,0,0,5471,4,0,3.8219,0
25,1,1,0,0,0,0,3138,6,0,3.8635,0
25,3,1,0,0,0,0,3857,6,0,3.6693,0
38,2,1,0,0,0,0,5522,6,1,4.1754,0
28,3,1,0,0,0,0,1837,6,0,3.7534,0
46,5,1,0,0,0,0,5523,9,2,4.1754,0
34,3,1,0,0,0,0,2754,6,0,4.0653,0
46,2,1,0,0,0,0,5524,8,3,4.2654,0
30,3,1,0,0,0,0,652,6,1,4.0062,0
44,4,1,0,0,0,0,3370,8,1,4.2067,0
42,2,1,0,0,0,0,2428,7,1,4.2369,0
31,2,1,0,0,0,0,5525,6,0,3.9378,0
27,2,1,0,0,0,0,5526,5,1,4.1064,0
24,2,1,0,0,0,0,5527,5,1,3.9702,0
20,2,1,0,0,0,0,5528,5,0,3.7219,0
44,3,1,0,0,0,0,5529,10,7,4.3885,0
30,2,1,0,0,0,0,1810,8,5,3.7526,0
16,1,1,0,0,0,0,5530,4,0,3.75,0
43,3,1,0,0,0,0,5531,6,0,3.9057,0
31,2,1,0,0,0,0,108,6,0,4.1715,0
23,1,1,0,0,0,0,5532,4,0,3.7294,0
24,1,1,0,0,0,0,5533,4,0,4.0016,0
26,1,1,0,0,0,0,5534,5,0,4.0081,0
28,1,1,0,0,0,0,5535,6,0,3.7534,0
24,1,1,0,0,0,0,3847,4,0,3.8868,0
44,3,1,0,0,0,0,5536,10,7,4.3885,0
22,1,1,0,0,0,0,4273,4,0,3.5726,0
23,1,1,0,0,0,0,5537,5,0,4.0888,0
36,3,1,0,0,0,0,5538,8,0,4.128,0
20,2,1,0,0,0,0,5539,5,3,3.9219,0
28,2,1,0,0,0,0,774,5,0,3.8518,0
47,2,1,0,0,0,0,5540,8,0,4.2485,0
31,3,1,0,0,0,0,5541,7,2,3.8213,0
30,2,1,0,0,0,0,93,5,0,3.6477,0
29,2,1,0,0,0,0,5542,6,0,3.8539,0
23,2,1,0,0,0,0,1314,5,0,3.741,0
37,3,1,0,0,0,0,5543,7,0,4.1885,0
33,3,1,0,0,0,0,174,6,0,3.7755,0
30,3,1,0,0,0,0,5544,6,0,3.7899,0
30,2,1,0,0,0,0,1076,5,0,3.9199,0
40,2,1,0,0,0,0,5545,7,2,4.3842,0
24,1,1,0,0,0,0,5546,5,0,3.7202,0
26,2,1,0,0,0,0,5547,5,0,3.8731,0
18,1,1,0,0,0,0,5548,4,0,3.7255,0
20,2,1,0,0,0,0,5549,5,2,3.6842,0
22,1,1,0,0,0,0,5550,4,0,3.7322,0
36,3,1,0,0,0,0,5551,8,2,4.1598,0
40,3,1,0,0,0,1,5552,7,0,4.2398,0
21,1,1,0,0,0,0,5553,5,2,3.749,0
43,2,1,0,0,0,0,5554,8,0,4.1002,0
36,2,1,0,0,0,1,5555,7,1,3.9722,0
35,3,1,0,0,0,0,5556,6,0,3.9573,0
40,2,1,0,0,0,0,5557,7,2,4.3342,0
34,2,1,0,0,0,0,5558,6,0,4.1385,0
53,4,1,0,0,0,0,5559,7,2,4.1781,0
38,4,1,0,0,0,0,551,7,0,4.1357,0
53,4,1,0,0,0,0,5560,7,2,4.1781,0
36,4,1,0,0,0,0,5561,8,0,4.0378,0
25,3,1,0,0,0,0,1,6,0,3.8635,0
17,1,1,0,0,0,0,5562,4,0,3.4992,0
28,3,1,0,0,0,0,5563,6,0,3.8424,0
27,2,1,0,0,0,0,2097,6,0,4.1064,0
28,2,1,0,0,0,0,5564,6,1,3.7499,0
20,2,1,0,0,0,0,5565,5,0,3.5842,0
15,1,1,0,0,0,0,5566,4,0,3.5069,0
21,2,1,0,0,0,0,737,5,0,3.6897,0
39,4,1,0,0,0,0,5567,7,0,4.0091,0
53,4,1,0,0,0,0,5568,7,2,4.1781,0
36,3,1,0,0,0,0,5569,8,2,4.1042,0
17,1,1,0,0,0,0,5570,4,0,3.7345,0
54,4,1,0,0,0,0,5571,10,0,4.2058,0
17,2,1,0,0,0,0,5178,5,0,3.4992,0
26,2,1,0,0,0,0,5572,5,0,4.027,0
40,2,1,0,0,0,0,5573,5,0,4.0562,0
26,2,1,0,0,0,0,5574,5,0,3.9501,0
46,4,1,0,0,0,0,542,7,1,3.8927,0
34,2,1,0,0,0,0,5575,6,0,3.962,0
18,1,1,0,0,0,0,5576,4,0,3.6835,0
23,1,1,0,0,0,0,5577,4,0,3.969,0
30,2,1,0,0,0,0,5578,7,0,3.8566,0
42,3,1,0,0,0,0,5579,6,1,3.9871,0
26,2,1,0,0,0,0,1912,5,0,4.027,0
34,3,1,0,0,0,0,45,8,0,3.8781,0
20,1,1,0,0,0,0,5580,4,0,3.7219,0
27,3,1,0,0,0,0,4969,7,5,3.9582,0
22,2,1,0,0,0,0,1535,5,0,3.7888,0
34,4,1,0,0,0,0,5581,7,0,3.8,0
36,3,1,0,0,0,0,5582,6,0,3.9722,0
27,1,1,0,0,0,0,5583,4,0,3.8842,0
47,4,1,0,0,0,0,1924,8,0,4.1209,0
31,3,1,0,0,0,0,5584,6,5,4.1069,0
34,2,1,0,0,0,0,5585,6,0,4.0209,0
35,2,1,0,0,0,0,5586,7,0,4.0256,0
53,4,1,0,0,0,0,5587,7,2,4.1781,0
21,2,1,0,0,0,0,5588,5,0,3.8209,0
33,2,1,0,0,0,0,5589,5,1,3.9683,0
24,3,1,0,0,0,0,5590,6,1,3.6368,0
21,2,1,0,0,0,0,5591,5,1,3.9161,0
20,2,1,0,0,0,0,5592,5,0,3.6842,0
25,2,1,0,0,0,0,2756,5,0,3.8439,0
20,1,1,0,0,0,0,5593,4,0,3.5464,0
15,1,1,0,0,0,0,5594,4,0,3.1899,0
22,1,1,0,0,0,0,5595,5,0,3.7888,0
29,2,1,0,0,0,0,5596,6,3,4.1163,0
22,2,1,0,0,0,0,62,5,0,3.914,0
42,2,1,0,0,0,0,5597,7,2,4.08,0
41,3,1,0,0,0,0,5598,8,1,4.1043,0
36,3,1,0,0,0,0,4724,7,0,4.0378,0
19,1,1,0,0,0,0,5599,4,0,3.6819,0
43,4,1,0,0,0,0,5600,8,0,4.1269,0
20,1,1,0,0,0,0,5601,4,0,3.7842,0
26,2,1,0,0,0,0,5602,6,0,3.7672,0
28,2,1,0,0,0,0,75,5,0,3.8249,0
21,2,1,0,0,0,0,45,5,0,3.4633,0
45,4,1,0,0,0,0,1557,7,4,4.106,0
34,2,1,0,0,0,0,5603,5,0,4.2195,0
35,2,1,0,0,0,0,5604,5,0,4.0144,0
61,4,1,0,0,0,1,5605,12,0,3.9165,0
29,2,1,0,0,0,0,2059,5,0,3.9094,0
20,1,1,0,0,0,0,5606,4,0,3.6842,0
31,2,1,0,0,0,0,1354,5,0,3.7811,0
20,2,1,0,0,0,0,5163,5,1,3.6842,0
35,2,1,0,0,0,1,5607,5,0,3.99,0
20,1,1,0,0,0,0,5608,4,0,3.6842,0
21,1,1,0,0,0,0,5609,5,2,3.749,0
30,2,1,0,0,0,0,2495,5,0,3.9647,0
31,3,1,0,0,0,0,3690,7,1,3.8647,0
32,2,1,0,0,0,0,1488,7,0,4.0153,0
31,2,1,0,0,0,1,5610,5,1,3.7811,0
25,2,1,0,0,0,0,5611,6,0,3.7639,0
29,2,1,0,0,0,0,5612,6,0,3.9783,0
29,2,1,0,0,0,0,367,5,0,3.6335,0
33,3,1,0,0,0,0,399,7,0,3.9077,0
20,1,1,0,0,0,0,5613,5,0,3.7842,0
51,5,1,0,0,0,0,2114,10,1,4.2932,0
25,2,1,0,0,0,0,5614,5,0,3.6537,0
24,2,1,0,0,0,0,5615,5,0,3.6683,0
31,2,1,0,0,0,1,5616,5,1,4.0668,0
38,2,1,0,0,0,0,5617,5,0,3.8302,0
41,3,1,0,0,0,0,5618,8,1,4.0435,0
38,3,1,0,0,0,0,5619,6,0,4.2141,0
25,3,1,0,0,0,0,5620,6,3,3.8635,0
40,3,1,0,0,0,0,5621,7,2,4.2153,0
27,2,1,0,0,0,0,5622,6,0,3.9862,0
30,3,1,0,0,0,0,2206,6,0,3.6859,0
37,5,1,0,0,0,0,637,8,0,3.818,0
35,2,1,0,0,0,0,5623,7,2,4.1934,0
21,1,1,0,0,0,1,5624,4,1,3.7849,0
21,2,1,0,0,0,0,5625,5,0,3.5585,0
36,2,1,0,0,0,0,5626,6,0,4.086,0
19,1,1,0,0,0,0,5627,4,0,3.5766,0
30,2,1,0,0,0,1,549,5,0,3.9899,0
18,1,1,0,0,0,0,5628,4,0,3.6144,0
31,2,1,0,0,0,0,1889,5,0,3.7442,0
41,3,1,0,0,0,0,324,8,1,3.9883,0
22,2,1,0,0,0,0,624,5,0,3.8797,0
18,1,1,0,0,0,0,5629,4,0,3.8366,0
20,1,1,0,0,0,0,5630,4,0,3.8219,0
18,1,1,0,0,0,0,5631,4,0,3.4194,0
24,2,1,0,0,0,0,5632,5,2,3.4864,0
16,1,1,0,0,0,0,5633,4,0,3.4528,0
49,4,1,0,0,0,0,5634,11,1,4.2061,0
25,2,1,0,0,0,0,1475,5,0,3.8937,0
43,4,1,0,0,0,0,324,9,1,4.3969,0
39,3,1,0,0,0,0,4047,7,0,4.1311,0
19,1,1,0,0,0,0,5635,4,0,3.7216,0
23,2,1,0,0,0,0,21,5,0,3.8492,0
23,2,1,0,0,0,1,5636,5,0,3.7951,0
25,2,1,0,0,0,0,5637,5,0,4.0537,0
16,1,1,0,0,0,0,5638,4,1,3.625,0
47,2,1,0,0,0,0,5639,6,0,4.2485,0
21,2,1,0,0,0,0,5640,5,0,3.7849,0
22,1,1,0,0,0,0,5641,4,0,3.914,0
23,2,1,0,0,0,0,5642,5,3,3.882,0
31,2,1,0,0,0,0,5643,6,0,4.0266,0
23,2,1,0,0,0,0,429,5,0,3.8492,0
22,1,1,0,0,0,0,5644,4,0,3.6069,0
22,2,1,0,0,0,0,733,5,0,3.7322,0
44,3,1,0,0,0,0,5645,6,0,4.127,0
18,1,1,0,0,0,0,5627,4,0,3.4613,0
32,2,1,0,0,0,0,5646,7,2,4.2028,0
27,2,1,0,0,0,0,7,5,0,3.9121,0
32,4,1,0,0,0,0,1213,7,0,4.1014,0
22,2,1,0,0,0,0,916,5,0,3.6635,0
37,2,1,0,0,0,0,5647,5,0,4.0468,0
32,2,1,0,0,0,0,5648,7,2,4.1403,0
17,1,1,0,0,0,0,5649,4,0,3.4992,0
23,1,1,0,0,0,0,5650,5,0,3.882,0
30,2,1,0,0,0,0,5651,6,0,3.8817,0
20,2,1,0,0,0,1,146,5,0,3.5842,0
48,2,1,0,0,0,0,5652,8,2,4.2959,0
27,2,1,0,0,0,0,193,5,0,3.764,0
22,2,1,0,0,0,0,3504,5,1,3.9706,0
32,2,1,0,0,0,0,5653,5,0,4.1403,0
48,2,1,0,0,0,0,5654,8,2,4.2959,0
28,2,1,0,0,0,0,281,5,0,3.7709,0
36,3,1,0,0,0,0,5655,8,2,4.1042,0
25,2,1,0,0,0,0,4884,6,0,4.0039,0
24,2,1,0,0,0,0,4,6,0,3.8554,0
24,2,1,0,0,0,0,5656,6,1,3.8554,0
33,2,1,0,0,0,0,5657,7,0,4.1879,0
48,2,1,0,0,0,0,5658,8,2,4.2542,0
26,1,1,0,0,0,0,5659,4,0,3.9501,0
38,3,1,0,0,0,1,4995,10,2,4.0735,0
28,3,1,0,0,0,0,3429,6,0,3.9233,0
26,2,1,0,0,0,0,5660,5,2,3.9791,0
28,3,1,0,0,0,0,5661,6,5,4.0391,0
44,2,1,0,0,0,0,5662,9,2,4.127,0
33,3,1,0,0,0,0,5663,6,0,3.9424,0
23,1,1,0,0,0,0,5664,4,0,3.4642,0
22,2,1,0,0,0,0,1333,5,0,3.914,0
30,2,1,0,0,0,0,146,6,0,4.1647,0
34,3,1,0,0,0,0,1,7,0,4.1163,0
41,4,1,0,0,0,0,5665,9,0,4.1316,0
62,4,1,0,0,0,0,5666,13,3,4.3242,0
23,2,1,0,0,0,0,5667,6,2,4.0018,0
38,2,1,0,0,0,0,5668,6,0,3.9381,0
34,4,1,0,0,0,0,5669,7,0,4.1385,0
38,3,1,0,0,0,0,5670,8,1,4.1486,0
40,2,1,0,0,0,0,4269,7,2,4.1276,0
49,3,1,0,0,0,0,5671,7,4,4.4256,0
44,4,1,0,0,0,0,851,8,0,4.1873,0
30,2,1,0,0,0,0,75,5,0,3.8947,0
26,2,1,0,0,0,0,5157,5,0,3.9312,0
21,2,1,0,0,0,0,108,5,0,3.4992,0
25,3,1,0,0,0,0,1057,6,0,3.4489,0
35,2,1,0,0,0,0,5672,7,0,4.0931,0
21,2,1,0,0,0,0,5673,5,1,3.8802,0
43,5,1,0,0,0,0,1454,9,2,4.3708,0
30,2,1,0,0,0,0,152,5,0,3.9647,0
40,5,1,0,0,0,0,138,8,0,4.0751,0
25,2,1,0,0,0,0,1995,5,0,3.9737,0
36,3,1,0,0,0,0,5674,7,0,4.2391,0
29,2,1,0,0,0,0,5675,7,1,3.8799,0
21,1,1,0,0,0,0,5676,4,0,4.0114,0
20,2,1,0,0,0,0,5677,6,1,3.8219,0
23,2,1,0,0,0,0,5678,5,0,3.5512,0
26,2,1,0,0,0,0,5679,5,0,4.1039,0
49,2,1,0,0,0,0,5680,9,3,4.2241,0
21,1,1,0,0,0,0,5681,4,0,3.5945,0
21,2,1,0,0,0,0,433,5,0,3.5945,0
27,2,1,0,0,0,0,2663,5,0,3.6801,0
31,3,1,0,0,0,0,68,6,0,3.889,0
31,2,1,0,0,0,0,5682,5,0,4.0266,0
21,2,1,0,0,0,0,3459,5,0,3.6897,0
35,2,1,0,0,0,0,5683,6,0,4.1503,0
28,3,1,0,0,0,0,5684,6,3,3.9677,0
25,2,1,0,0,0,0,5685,5,0,3.7533,0
32,4,1,0,0,0,0,98,7,0,3.9025,0
35,4,1,0,0,0,0,5686,7,0,4.0931,0
35,4,1,0,0,0,0,33,7,0,3.9002,0
25,2,1,0,0,0,0,5687,5,0,3.8635,0
28,2,1,0,0,0,0,5688,5,0,3.8518,0
52,6,1,0,0,0,0,139,9,0,4.0173,0
49,4,1,0,0,0,0,5689,11,1,4.1887,0
25,2,1,0,0,0,0,5332,5,0,3.7533,0
38,5,1,0,0,0,0,3451,8,0,4.1132,0
32,2,1,0,0,0,0,5690,6,0,4.0778,0
21,1,1,0,0,0,0,5691,5,0,3.6538,0
26,3,1,0,0,0,0,5692,6,4,3.7672,0
34,1,1,0,0,0,0,5693,5,1,3.8222,0
21,1,1,0,0,0,0,5694,4,0,3.8802,0
34,2,1,0,0,0,0,5695,7,0,4.1241,0
33,2,1,0,0,0,1,5696,6,1,4.3926,0
32,3,1,0,0,0,0,5697,6,6,4.0039,0
34,2,1,0,0,0,0,5698,7,0,4.1356,0
18,1,1,0,0,0,0,5699,4,0,3.8366,0
23,2,1,0,0,0,0,5700,6,0,3.9149,0
21,2,1,0,0,0,0,3459,5,0,3.6304,0
28,1,1,0,0,0,0,5701,4,0,4.1106,0
38,3,1,0,0,0,0,5702,6,0,4.0208,0
24,2,1,0,0,0,0,5703,5,1,3.7721,0
34,2,1,0,0,0,0,577,5,0,3.9476,0
45,5,1,0,0,0,0,5704,9,0,3.8334,0
22,2,1,0,0,0,0,75,5,0,3.6069,0
31,3,1,0,0,0,0,5705,6,5,4.1069,0
36,2,1,0,0,0,0,5706,5,3,4.1361,0
30,2,1,0,0,0,1,1629,5,0,3.9899,0
25,2,1,0,0,0,0,5707,5,0,3.8137,0
46,2,1,0,0,0,0,5708,9,0,4.1243,0
23,2,1,0,0,0,0,3442,5,0,3.7951,0
27,2,1,0,0,0,0,5709,6,0,3.8842,0
17,1,1,0,0,0,0,5710,4,0,3.7345,0
21,1,1,0,0,0,0,5711,5,2,3.9754,0
31,3,1,0,0,0,0,5712,6,5,3.9905,0
39,4,1,0,0,0,0,690,7,2,4.1185,0
40,2,1,0,0,0,0,5713,7,2,4.3842,0
40,4,1,0,0,0,0,5714,8,3,4.1964,0
55,4,1,0,0,0,0,5715,10,2,4.2516,0
33,2,1,0,0,0,0,5716,6,0,4.1879,0
28,2,1,0,0,0,0,5717,5,0,3.655,0
48,3,1,0,0,0,1,2499,9,1,4.2249,0
20,1,1,0,0,0,0,5718,4,0,3.5219,0
27,2,1,0,0,0,0,399,5,0,3.7323,0
22,2,1,0,0,0,0,5719,5,0,3.7888,0
41,3,1,0,0,0,0,5720,7,2,4.2411,0
45,4,1,0,0,0,0,3203,7,0,4.0833,0
37,2,1,0,0,0,0,4705,5,0,3.8687,0
22,2,1,0,0,0,0,88,5,0,3.6978,0
28,2,1,0,0,0,0,2920,5,0,3.8963,0
18,1,1,0,0,0,0,5721,4,0,3.4613,0
36,2,1,0,0,0,0,5722,7,2,4.2391,0
36,2,1,0,0,0,0,5723,6,2,4.2154,0
51,6,1,0,0,0,0,134,10,2,3.9371,0
55,7,1,0,0,0,0,3450,11,2,4.0969,0
20,2,1,0,0,0,0,576,5,1,3.5842,0
17,1,1,0,0,0,0,5724,4,0,3.2639,0
26,2,1,0,0,0,0,5725,5,2,4.056,0
24,2,1,0,0,0,0,5726,5,0,3.835,0
38,4,1,0,0,0,0,505,7,0,4.0632,0
21,1,1,0,0,0,0,5727,4,0,3.8209,0
29,2,1,0,0,0,0,5728,7,0,4.0473,0
26,6,1,1,0,0,0,3053,9,6,3.6133,0
32,3,1,0,0,0,0,59,7,0,4.0153,0
26,1,1,0,0,0,0,5729,4,0,3.9312,0
22,2,1,0,0,0,0,5730,5,0,3.516,0
33,2,1,0,0,0,0,5731,6,0,4.0438,0
42,3,1,0,0,0,0,5732,8,0,4.2908,0
23,2,1,0,0,0,0,5733,5,2,3.882,0
36,2,1,0,0,0,0,5734,6,0,4.0033,0
32,3,1,0,0,0,0,823,6,0,3.7181,0
24,2,1,0,0,0,0,3781,5,0,4.0535,0
46,3,1,0,0,0,0,5735,10,7,4.3196,0
39,4,1,0,0,0,1,441,8,0,3.9847,0
35,2,1,0,0,0,0,5736,7,1,4.2861,0
15,1,1,0,0,0,0,5737,4,0,3.6402,0
41,2,1,0,0,0,0,5738,8,2,4.1347,0
15,1,1,0,0,0,0,5739,4,3,3.6402,0
24,2,1,0,0,0,0,218,5,0,3.7721,0
24,1,1,0,0,0,0,5740,5,0,3.4906,0
19,1,1,0,0,0,0,5741,4,0,3.5369,0
27,2,1,0,0,0,0,52,5,0,4.0603,0
32,2,1,0,0,0,0,5742,6,0,4.2028,0
18,1,1,0,0,0,0,5743,4,0,3.6144,0
19,1,1,0,0,0,0,5744,5,0,3.7871,0
23,1,1,0,0,0,0,5745,4,1,3.9362,0
39,2,1,0,0,0,0,5746,6,0,4.0359,0
38,3,1,0,0,0,0,5747,6,7,4.2737,0
39,2,1,0,0,0,0,5748,8,0,4.163,0
60,7,1,0,0,0,0,5749,11,0,4.3672,0
38,3,1,0,0,0,0,5750,7,0,4.1883,0
28,2,1,0,0,0,0,5751,7,3,4.2804,0
31,3,1,0,0,0,0,5393,6,2,4.2603,0
27,2,1,0,0,0,0,62,5,1,3.9303,0
21,1,1,0,0,0,0,5752,5,2,3.749,0
49,2,1,0,0,0,0,5753,9,3,4.2241,0
33,2,1,0,0,0,0,1076,5,0,3.9802,0
21,1,1,0,0,0,0,5754,4,0,3.7849,0
24,2,1,0,0,0,0,5755,5,4,4.1683,0
35,2,1,0,0,0,0,5756,6,0,4.1719,0
23,2,1,0,0,0,0,5757,6,2,4.056,0
19,1,1,0,0,0,0,5758,4,0,3.6421,0
21,1,1,0,0,0,0,5759,5,0,3.6897,0
27,1,1,0,0,0,0,5760,4,0,3.8842,0
38,2,1,0,0,0,0,5761,6,2,3.9252,0
28,2,1,0,0,0,0,1475,5,0,4.1375,0
53,3,1,0,0,0,0,5762,9,5,4.5766,0
23,2,1,0,0,0,0,2059,5,0,3.8279,0
28,1,1,0,0,0,0,5763,4,0,3.7265,0
33,2,1,0,0,0,0,5764,5,0,3.7865,0
32,3,1,0,0,0,0,5765,6,6,4.1167,0
36,3,1,0,0,0,0,5766,8,2,4.0067,0
19,1,1,0,0,0,0,5767,5,0,3.6819,0
33,2,1,0,0,0,0,5768,5,1,3.9077,0
30,3,1,0,0,0,0,5769,6,4,4.0314,0
28,3,1,0,0,0,0,5770,6,0,3.8963,0
55,4,1,0,0,0,0,5771,10,0,4.0534,0
31,2,1,0,0,0,0,5772,6,3,4.1313,0
31,2,1,0,0,0,0,5773,7,1,4.0636,0
24,2,1,0,0,0,0,1136,5,0,3.8554,0
37,3,1,0,0,0,1,5774,7,0,3.936,0
23,1,1,0,0,0,0,5775,4,0,3.584,0
27,2,1,0,0,0,0,403,5,0,4.0882,0
28,2,1,0,0,0,0,5776,7,3,4.0122,0
30,2,1,0,0,0,0,5777,6,1,3.8518,0
38,2,1,0,0,0,0,5778,6,1,3.8957,0
46,2,1,0,0,0,0,5779,8,3,4.3381,0
35,2,1,0,0,0,0,26,5,0,4.1043,0
40,2,1,0,0,0,0,4033,7,2,4.1251,0
25,2,1,0,0,0,0,1794,5,0,3.7795,0
24,1,1,0,0,0,0,5780,6,0,3.7721,0
30,2,1,0,0,0,0,5781,5,0,3.8566,0
19,2,1,0,0,0,0,959,5,0,3.5766,0
40,2,1,0,0,0,0,5782,8,0,4.0898,0
40,2,1,0,0,0,0,4121,7,2,4.1251,0
27,3,1,0,0,0,0,2495,6,0,3.9121,0
28,3,1,0,0,0,0,5783,6,3,3.9677,0
24,1,1,0,0,0,0,5784,4,0,3.7516,0
57,8,1,0,0,0,0,4100,11,7,4.2579,0
19,2,1,0,0,0,0,5785,5,0,3.5766,0
31,3,1,0,0,0,0,3934,6,0,3.9536,0
26,3,1,0,0,0,0,5786,6,0,3.9791,0
37,4,1,0,0,0,0,1071,7,0,4.0804,0
33,4,1,0,0,0,0,5787,7,0,3.9683,0
25,2,1,0,0,0,0,5788,8,0,3.9435,0
29,2,1,0,0,0,1,549,5,0,4.1423,0
21,1,1,0,0,0,0,5789,4,0,3.7849,0
38,2,1,0,0,0,1,5790,8,0,4.0933,0
34,3,1,0,0,0,0,243,6,0,3.8414,0
60,4,1,0,0,0,1,5791,11,12,4.6817,0
31,3,1,0,0,0,0,5792,6,5,4.0023,0
41,3,1,0,0,0,0,5793,7,0,4.3451,0
31,2,1,0,0,0,0,5794,5,0,3.9503,0
22,2,1,0,0,0,0,733,5,0,3.7544,0
44,6,1,0,0,0,1,1374,9,3,4.0815,0
24,2,1,0,0,0,0,5795,6,1,4.085,0
49,7,1,0,0,0,1,5796,10,6,4.1142,0
37,3,1,0,0,0,0,5797,7,0,4.1522,0
17,1,1,0,0,0,0,5798,4,0,3.6901,0
31,2,1,0,0,0,0,5799,6,3,4.1313,0
31,2,1,0,0,0,0,5800,6,3,4.1313,0
16,1,1,0,0,0,0,5801,4,1,3.625,0
